X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-03,5.000000e-06
0,1.52e+00,1.52e+00,
1,3.04e+00,3.04e+00,
2,2.88e+00,3.04e+00,
3,3.12e+00,2.88e+00,
4,3.12e+00,3.04e+00,
5,2.88e+00,2.88e+00,
6,3.12e+00,3.04e+00,
7,2.88e+00,2.88e+00,
8,2.88e+00,3.04e+00,
9,3.12e+00,2.88e+00,
10,2.88e+00,2.88e+00,
11,3.12e+00,3.04e+00,
12,2.88e+00,3.04e+00,
13,3.12e+00,2.88e+00,
14,2.88e+00,3.04e+00,
15,3.12e+00,2.88e+00,
16,3.12e+00,3.04e+00,
17,2.88e+00,2.88e+00,
18,2.88e+00,3.04e+00,
19,3.12e+00,2.88e+00,
20,2.88e+00,3.04e+00,
21,3.12e+00,2.88e+00,
22,3.12e+00,3.04e+00,
23,2.88e+00,2.88e+00,
24,3.12e+00,3.04e+00,
25,2.88e+00,2.88e+00,
26,3.12e+00,3.04e+00,
27,2.88e+00,2.88e+00,
28,2.88e+00,3.04e+00,
29,3.12e+00,2.88e+00,
30,2.88e+00,3.04e+00,
31,3.12e+00,2.88e+00,
32,3.12e+00,3.04e+00,
33,2.88e+00,2.88e+00,
34,3.12e+00,3.04e+00,
35,2.88e+00,2.88e+00,
36,3.12e+00,3.04e+00,
37,2.88e+00,2.88e+00,
38,2.88e+00,3.04e+00,
39,3.12e+00,2.88e+00,
40,3.12e+00,3.04e+00,
41,2.88e+00,2.88e+00,
42,2.88e+00,3.04e+00,
43,3.12e+00,2.88e+00,
44,3.12e+00,3.04e+00,
45,2.88e+00,2.88e+00,
46,3.12e+00,2.88e+00,
47,2.88e+00,3.04e+00,
48,3.12e+00,3.04e+00,
49,2.88e+00,2.88e+00,
50,2.88e+00,2.88e+00,
51,3.12e+00,3.04e+00,
52,3.12e+00,3.04e+00,
53,2.88e+00,2.88e+00,
54,3.12e+00,3.04e+00,
55,2.88e+00,2.88e+00,
56,3.12e+00,3.04e+00,
57,2.88e+00,2.88e+00,
58,2.88e+00,3.04e+00,
59,3.12e+00,2.88e+00,
60,3.12e+00,3.04e+00,
61,2.88e+00,2.88e+00,
62,3.12e+00,3.04e+00,
63,2.88e+00,2.88e+00,
64,3.12e+00,3.04e+00,
65,2.88e+00,2.88e+00,
66,3.12e+00,3.04e+00,
67,2.88e+00,2.88e+00,
68,3.12e+00,3.04e+00,
69,2.88e+00,2.88e+00,
70,2.88e+00,3.04e+00,
71,3.12e+00,2.88e+00,
72,3.12e+00,3.04e+00,
73,2.88e+00,2.88e+00,
74,3.12e+00,3.04e+00,
75,2.88e+00,2.88e+00,
76,3.12e+00,3.04e+00,
77,2.88e+00,2.88e+00,
78,3.12e+00,3.04e+00,
79,2.88e+00,2.88e+00,
80,3.12e+00,3.04e+00,
81,2.88e+00,2.88e+00,
82,3.12e+00,3.04e+00,
83,2.88e+00,2.88e+00,
84,2.88e+00,3.04e+00,
85,3.12e+00,2.88e+00,
86,3.12e+00,3.04e+00,
87,2.88e+00,2.88e+00,
88,3.12e+00,2.88e+00,
89,2.88e+00,3.04e+00,
90,2.88e+00,3.04e+00,
91,3.12e+00,2.88e+00,
92,3.12e+00,3.04e+00,
93,2.88e+00,2.88e+00,
94,3.12e+00,3.04e+00,
95,2.88e+00,2.88e+00,
96,3.12e+00,2.88e+00,
97,2.88e+00,3.04e+00,
98,3.12e+00,3.04e+00,
99,1.52e+00,1.60e+00,
100,1.68e+00,1.68e+00,
101,8.00e-02,0.00e+00,
102,1.60e-01,1.60e-01,
103,0.00e+00,-8.00e-02,
104,0.00e+00,1.60e-01,
105,1.60e-01,-8.00e-02,
106,1.60e-01,1.60e-01,
107,0.00e+00,-8.00e-02,
108,1.60e-01,1.60e-01,
109,0.00e+00,-8.00e-02,
110,1.60e-01,2.40e-01,
111,0.00e+00,-8.00e-02,
112,1.60e-01,1.60e-01,
113,0.00e+00,-8.00e-02,
114,1.60e-01,1.60e-01,
115,0.00e+00,-8.00e-02,
116,1.60e-01,1.60e-01,
117,0.00e+00,0.00e+00,
118,1.60e-01,1.60e-01,
119,0.00e+00,-8.00e-02,
120,1.60e-01,0.00e+00,
121,0.00e+00,2.40e-01,
122,0.00e+00,1.60e-01,
123,1.60e-01,-8.00e-02,
124,1.60e-01,1.60e-01,
125,0.00e+00,-8.00e-02,
126,1.60e-01,1.60e-01,
127,0.00e+00,-8.00e-02,
128,1.60e-01,1.60e-01,
129,0.00e+00,-8.00e-02,
130,1.60e-01,-8.00e-02,
131,0.00e+00,2.40e-01,
132,0.00e+00,1.60e-01,
133,1.60e-01,-8.00e-02,
134,1.60e-01,1.60e-01,
135,0.00e+00,-8.00e-02,
136,0.00e+00,1.60e-01,
137,1.60e-01,-8.00e-02,
138,0.00e+00,1.60e-01,
139,1.60e-01,-8.00e-02,
140,0.00e+00,1.60e-01,
141,1.60e-01,-8.00e-02,
142,1.60e-01,2.40e-01,
143,0.00e+00,-8.00e-02,
144,1.60e-01,1.60e-01,
145,0.00e+00,-8.00e-02,
146,1.60e-01,1.60e-01,
147,0.00e+00,-8.00e-02,
148,0.00e+00,1.60e-01,
149,1.60e-01,-8.00e-02,
150,0.00e+00,1.60e-01,
151,1.60e-01,0.00e+00,
152,0.00e+00,2.40e-01,
153,1.60e-01,-8.00e-02,
154,0.00e+00,1.60e-01,
155,1.60e-01,-8.00e-02,
156,1.60e-01,1.60e-01,
157,0.00e+00,-8.00e-02,
158,0.00e+00,1.60e-01,
159,1.60e-01,-8.00e-02,
160,1.60e-01,1.60e-01,
161,0.00e+00,-8.00e-02,
162,0.00e+00,1.60e-01,
163,1.60e-01,-8.00e-02,
164,1.60e-01,1.60e-01,
165,0.00e+00,-8.00e-02,
166,0.00e+00,1.60e-01,
167,1.60e-01,-8.00e-02,
168,1.60e-01,1.60e-01,
169,0.00e+00,-8.00e-02,
170,1.60e-01,1.60e-01,
171,0.00e+00,-8.00e-02,
172,1.60e-01,-8.00e-02,
173,0.00e+00,2.40e-01,
174,1.60e-01,1.60e-01,
175,0.00e+00,-8.00e-02,
176,1.60e-01,1.60e-01,
177,0.00e+00,-8.00e-02,
178,0.00e+00,1.60e-01,
179,1.60e-01,-8.00e-02,
180,1.60e-01,1.60e-01,
181,0.00e+00,-8.00e-02,
182,1.60e-01,1.60e-01,
183,0.00e+00,0.00e+00,
184,0.00e+00,-8.00e-02,
185,1.60e-01,2.40e-01,
186,0.00e+00,1.60e-01,
187,1.60e-01,-8.00e-02,
188,1.60e-01,1.60e-01,
189,0.00e+00,0.00e+00,
190,1.60e-01,1.60e-01,
191,0.00e+00,-8.00e-02,
192,0.00e+00,1.60e-01,
193,1.60e-01,-8.00e-02,
194,1.60e-01,-8.00e-02,
195,0.00e+00,2.40e-01,
196,0.00e+00,1.60e-01,
197,1.60e-01,-8.00e-02,
198,0.00e+00,-8.00e-02,
199,1.52e+00,1.52e+00,
200,1.44e+00,1.36e+00,
201,3.04e+00,3.04e+00,
202,2.88e+00,3.04e+00,
203,3.12e+00,2.88e+00,
204,3.12e+00,3.04e+00,
205,2.88e+00,2.88e+00,
206,3.12e+00,3.04e+00,
207,2.88e+00,2.88e+00,
208,2.88e+00,3.04e+00,
209,3.12e+00,2.88e+00,
210,3.12e+00,3.04e+00,
211,2.88e+00,2.88e+00,
212,3.12e+00,3.04e+00,
213,2.88e+00,2.88e+00,
214,3.12e+00,3.04e+00,
215,2.88e+00,2.88e+00,
216,3.12e+00,3.04e+00,
217,2.88e+00,2.88e+00,
218,3.12e+00,3.04e+00,
219,2.88e+00,2.88e+00,
220,3.12e+00,3.04e+00,
221,2.88e+00,2.88e+00,
222,3.12e+00,3.04e+00,
223,2.88e+00,2.88e+00,
224,3.12e+00,3.04e+00,
225,2.88e+00,2.88e+00,
226,2.88e+00,2.88e+00,
227,3.12e+00,3.04e+00,
228,3.12e+00,3.04e+00,
229,2.88e+00,2.88e+00,
230,2.88e+00,3.04e+00,
231,3.12e+00,2.88e+00,
232,2.88e+00,3.04e+00,
233,3.12e+00,2.88e+00,
234,3.12e+00,3.04e+00,
235,2.88e+00,2.88e+00,
236,3.12e+00,3.04e+00,
237,2.88e+00,2.88e+00,
238,3.12e+00,3.04e+00,
239,2.88e+00,2.88e+00,
240,3.12e+00,3.04e+00,
241,2.88e+00,2.88e+00,
242,3.12e+00,3.04e+00,
243,2.88e+00,2.88e+00,
244,3.12e+00,3.04e+00,
245,2.88e+00,2.88e+00,
246,3.12e+00,3.04e+00,
247,2.88e+00,2.88e+00,
248,3.12e+00,2.88e+00,
249,2.88e+00,3.04e+00,
250,3.12e+00,2.88e+00,
251,2.88e+00,3.04e+00,
252,3.12e+00,3.04e+00,
253,2.88e+00,2.88e+00,
254,3.12e+00,2.88e+00,
255,2.88e+00,3.04e+00,
256,2.88e+00,3.04e+00,
257,3.12e+00,2.88e+00,
258,3.12e+00,3.04e+00,
259,2.88e+00,2.88e+00,
260,3.12e+00,3.04e+00,
261,2.88e+00,2.88e+00,
262,3.12e+00,3.04e+00,
263,2.88e+00,2.88e+00,
264,3.12e+00,3.04e+00,
265,2.88e+00,2.88e+00,
266,3.12e+00,3.04e+00,
267,2.88e+00,2.88e+00,
268,3.12e+00,3.04e+00,
269,2.88e+00,2.88e+00,
270,3.12e+00,3.04e+00,
271,2.88e+00,2.88e+00,
272,2.88e+00,3.04e+00,
273,3.12e+00,2.88e+00,
274,3.12e+00,3.04e+00,
275,2.88e+00,2.88e+00,
276,3.12e+00,3.04e+00,
277,2.88e+00,2.88e+00,
278,3.12e+00,3.04e+00,
279,2.88e+00,2.88e+00,
280,2.88e+00,3.04e+00,
281,3.12e+00,2.88e+00,
282,3.12e+00,2.88e+00,
283,2.88e+00,3.04e+00,
284,3.12e+00,3.04e+00,
285,2.88e+00,2.88e+00,
286,3.12e+00,3.04e+00,
287,2.88e+00,2.88e+00,
288,3.12e+00,2.88e+00,
289,2.88e+00,3.04e+00,
290,3.12e+00,3.04e+00,
291,2.88e+00,2.88e+00,
292,3.12e+00,2.88e+00,
293,2.88e+00,3.04e+00,
294,3.12e+00,3.04e+00,
295,2.88e+00,2.88e+00,
296,3.12e+00,2.88e+00,
297,2.88e+00,3.04e+00,
298,3.12e+00,3.04e+00,
299,1.60e+00,1.60e+00,
300,1.60e+00,1.60e+00,
301,8.00e-02,0.00e+00,
302,1.60e-01,1.60e-01,
303,0.00e+00,-8.00e-02,
304,1.60e-01,1.60e-01,
305,0.00e+00,-8.00e-02,
306,1.60e-01,1.60e-01,
307,0.00e+00,-8.00e-02,
308,1.60e-01,1.60e-01,
309,0.00e+00,0.00e+00,
310,1.60e-01,2.40e-01,
311,0.00e+00,-8.00e-02,
312,1.60e-01,1.60e-01,
313,0.00e+00,0.00e+00,
314,1.60e-01,1.60e-01,
